dataset,view,feature,n,label_auroc,label_separation_auroc
ASVspoof2019_LA,full_waveform,shimmer_proxy_db,9971,0.49361759584187587,0.5063824041581242
ASVspoof2019_LA,full_waveform,f0_delta_hz,9971,0.32509464674669386,0.6749053532533061
ASVspoof2019_LA,full_waveform,group_delay_var,10000,0.12628827999999998,0.87371172
ASVspoof2019_LA,full_waveform,inst_freq_dispersion,10000,0.4532743,0.5467257
ASVspoof2019_LA,full_waveform,modulation_centroid_hz,10000,0.8083381999999999,0.8083381999999999
ASVspoof2019_LA,full_waveform,modulation_entropy,10000,0.66168792,0.66168792
ASVspoof2019_LA,preemphasized_crop,crest_factor_db,10000,0.2349116,0.7650884
ASVspoof2019_LA,preemphasized_crop,peak_dbfs,10000,0.48500390000000004,0.5149961
ASVspoof2019_LA,preemphasized_crop,rms_dbfs,10000,0.7311349199999999,0.7311349199999999
ASVspoof2019_LA,preemphasized_crop,integrated_lufs,10000,0.52860332,0.52860332
ASVspoof2019_LA,preemphasized_crop,silence_fraction,10000,0.12622298,0.87377702
ASVspoof2019_LA,preemphasized_crop,clipping_fraction,10000,0.5015467400000001,0.5015467400000001
ASVspoof2019_LA,preemphasized_crop,frame_rms_cv,10000,0.12220975999999999,0.87779024
ASVspoof2019_LA,preemphasized_crop,frame_rms_range_db,10000,0.32102604,0.67897396
ASVspoof2019_LA,preemphasized_crop,spectral_centroid_hz,10000,0.2178468,0.7821532
ASVspoof2019_LA,preemphasized_crop,spectral_centroid_std_hz,10000,0.6714777599999999,0.6714777599999999
ASVspoof2019_LA,preemphasized_crop,spectral_bandwidth_hz,10000,0.11148836000000001,0.8885116399999999
ASVspoof2019_LA,preemphasized_crop,spectral_rolloff85_hz,10000,0.16301762,0.83698238
ASVspoof2019_LA,preemphasized_crop,spectral_flatness,10000,0.12516908,0.87483092
ASVspoof2019_LA,preemphasized_crop,spectral_slope_db_per_khz,10000,0.23483076,0.76516924
ASVspoof2019_LA,preemphasized_crop,low_high_energy_ratio_db,10000,0.72754784,0.72754784
ASVspoof2019_LA,preemphasized_crop,spectral_flux,10000,0.8335797599999999,0.8335797599999999
ASVspoof2019_LA,preemphasized_crop,f0_median_hz,8326,0.46972183711204285,0.5302781628879571
ASVspoof2019_LA,preemphasized_crop,f0_iqr_hz,8326,0.4790671015861178,0.5209328984138821
ASVspoof2019_LA,preemphasized_crop,voiced_fraction,10000,0.6811470199999999,0.6811470199999999
ASVspoof2019_LA,preemphasized_crop,hnr_db,8326,0.5044455241572532,0.5044455241572532
ASVspoof2019_LA,preemphasized_crop,cpp_proxy_db,8326,0.5229752119343573,0.5229752119343573
ASVspoof2019_LA,preemphasized_crop,jitter_proxy,8326,0.434382631046455,0.565617368953545
ASVspoof2019_LA,preemphasized_crop,shimmer_proxy_db,8326,0.5941603285799871,0.5941603285799871
ASVspoof2019_LA,preemphasized_crop,f0_delta_hz,8326,0.4083517542739343,0.5916482457260657
ASVspoof2019_LA,preemphasized_crop,group_delay_var,10000,0.11624891999999999,0.88375108
ASVspoof2019_LA,preemphasized_crop,inst_freq_dispersion,10000,0.44517248,0.55482752
ASVspoof2019_LA,preemphasized_crop,modulation_centroid_hz,10000,0.7444115199999999,0.7444115199999999
ASVspoof2019_LA,preemphasized_crop,modulation_entropy,10000,0.690259,0.690259
ASVspoof2021_LA,deterministic_crop,crest_factor_db,10000,0.24335340000000003,0.7566466
ASVspoof2021_LA,deterministic_crop,peak_dbfs,10000,0.4872702200000001,0.5127297799999999
ASVspoof2021_LA,deterministic_crop,rms_dbfs,10000,0.7524864,0.7524864
ASVspoof2021_LA,deterministic_crop,integrated_lufs,10000,0.56977808,0.56977808
ASVspoof2021_LA,deterministic_crop,silence_fraction,10000,0.27497652,0.7250234799999999
ASVspoof2021_LA,deterministic_crop,clipping_fraction,10000,0.6891983,0.6891983
ASVspoof2021_LA,deterministic_crop,frame_rms_cv,10000,0.18107663999999998,0.81892336
ASVspoof2021_LA,deterministic_crop,frame_rms_range_db,10000,0.38650756000000003,0.6134924399999999
ASVspoof2021_LA,deterministic_crop,spectral_centroid_hz,10000,0.5845187599999999,0.5845187599999999
ASVspoof2021_LA,deterministic_crop,spectral_centroid_std_hz,10000,0.57083704,0.57083704
ASVspoof2021_LA,deterministic_crop,spectral_bandwidth_hz,10000,0.44242684000000004,0.55757316
ASVspoof2021_LA,deterministic_crop,spectral_rolloff85_hz,10000,0.5702643799999999,0.5702643799999999
ASVspoof2021_LA,deterministic_crop,spectral_flatness,10000,0.34928714,0.6507128600000001
ASVspoof2021_LA,deterministic_crop,spectral_slope_db_per_khz,10000,0.3625984,0.6374016
ASVspoof2021_LA,deterministic_crop,low_high_energy_ratio_db,10000,0.63269696,0.63269696
ASVspoof2021_LA,deterministic_crop,spectral_flux,10000,0.64256622,0.64256622
ASVspoof2021_LA,deterministic_crop,f0_median_hz,9947,0.5943497939535283,0.5943497939535283
ASVspoof2021_LA,deterministic_crop,f0_iqr_hz,9947,0.3903149911128385,0.6096850088871615
ASVspoof2021_LA,deterministic_crop,voiced_fraction,10000,0.5803617,0.5803617
ASVspoof2021_LA,deterministic_crop,hnr_db,9947,0.4768438565793335,0.5231561434206665
ASVspoof2021_LA,deterministic_crop,cpp_proxy_db,9947,0.6501416051516186,0.6501416051516186
ASVspoof2021_LA,deterministic_crop,jitter_proxy,9947,0.28528904115115966,0.7147109588488403
ASVspoof2021_LA,deterministic_crop,shimmer_proxy_db,9947,0.49324324269692665,0.5067567573030733
ASVspoof2021_LA,deterministic_crop,f0_delta_hz,9947,0.3803281429636749,0.6196718570363251
ASVspoof2021_LA,deterministic_crop,group_delay_var,10000,0.24501324,0.75498676
ASVspoof2021_LA,deterministic_crop,inst_freq_dispersion,10000,0.502181,0.502181
ASVspoof2021_LA,deterministic_crop,modulation_centroid_hz,10000,0.6932490800000001,0.6932490800000001
ASVspoof2021_LA,deterministic_crop,modulation_entropy,10000,0.65585556,0.65585556
ASVspoof2021_LA,full_waveform,crest_factor_db,10000,0.27033280000000004,0.7296672
ASVspoof2021_LA,full_waveform,peak_dbfs,10000,0.49805651999999995,0.50194348
ASVspoof2021_LA,full_waveform,rms_dbfs,10000,0.7297823999999999,0.7297823999999999
ASVspoof2021_LA,full_waveform,integrated_lufs,9999,0.5751684336867373,0.5751684336867373
ASVspoof2021_LA,full_waveform,silence_fraction,10000,0.27880364,0.72119636
ASVspoof2021_LA,full_waveform,clipping_fraction,10000,0.68315614,0.68315614
ASVspoof2021_LA,full_waveform,frame_rms_cv,10000,0.18555064,0.81444936
ASVspoof2021_LA,full_waveform,frame_rms_range_db,10000,0.38900688,0.6109931200000001
ASVspoof2021_LA,full_waveform,spectral_centroid_hz,10000,0.57515104,0.57515104
ASVspoof2021_LA,full_waveform,spectral_centroid_std_hz,10000,0.56342656,0.56342656
ASVspoof2021_LA,full_waveform,spectral_bandwidth_hz,10000,0.44490264,0.55509736
ASVspoof2021_LA,full_waveform,spectral_rolloff85_hz,10000,0.56119542,0.56119542
ASVspoof2021_LA,full_waveform,spectral_flatness,10000,0.35566586000000006,0.64433414
ASVspoof2021_LA,full_waveform,spectral_slope_db_per_khz,10000,0.36755219999999994,0.6324478
ASVspoof2021_LA,full_waveform,low_high_energy_ratio_db,10000,0.62858558,0.62858558
ASVspoof2021_LA,full_waveform,spectral_flux,10000,0.62829538,0.62829538
ASVspoof2021_LA,full_waveform,f0_median_hz,9942,0.5630641259899724,0.5630641259899724
ASVspoof2021_LA,full_waveform,f0_iqr_hz,9942,0.38654064588459974,0.6134593541154003
ASVspoof2021_LA,full_waveform,voiced_fraction,10000,0.6066022,0.6066022
ASVspoof2021_LA,full_waveform,hnr_db,9942,0.49624698390889294,0.503753016091107
ASVspoof2021_LA,full_waveform,cpp_proxy_db,9942,0.6302199055376291,0.6302199055376291
ASVspoof2021_LA,full_waveform,jitter_proxy,9942,0.27571495887303005,0.7242850411269699
ASVspoof2021_LA,full_waveform,shimmer_proxy_db,9942,0.4893136569641313,0.5106863430358687
ASVspoof2021_LA,full_waveform,f0_delta_hz,9942,0.35684695982225095,0.643153040177749
ASVspoof2021_LA,full_waveform,group_delay_var,10000,0.26761888,0.73238112
ASVspoof2021_LA,full_waveform,inst_freq_dispersion,10000,0.5026811400000001,0.5026811400000001
ASVspoof2021_LA,full_waveform,modulation_centroid_hz,10000,0.75349148,0.75349148
ASVspoof2021_LA,full_waveform,modulation_entropy,10000,0.5680327199999999,0.5680327199999999
ASVspoof2021_LA,preemphasized_crop,crest_factor_db,10000,0.30763164,0.69236836
ASVspoof2021_LA,preemphasized_crop,peak_dbfs,10000,0.48758598,0.51241402
ASVspoof2021_LA,preemphasized_crop,rms_dbfs,10000,0.70404972,0.70404972
ASVspoof2021_LA,preemphasized_crop,integrated_lufs,10000,0.52934576,0.52934576
ASVspoof2021_LA,preemphasized_crop,silence_fraction,10000,0.19723752,0.80276248
ASVspoof2021_LA,preemphasized_crop,clipping_fraction,10000,0.5045931,0.5045931
ASVspoof2021_LA,preemphasized_crop,frame_rms_cv,10000,0.19169132,0.80830868
ASVspoof2021_LA,preemphasized_crop,frame_rms_range_db,10000,0.36697912,0.63302088
ASVspoof2021_LA,preemphasized_crop,spectral_centroid_hz,10000,0.3676602,0.6323398
ASVspoof2021_LA,preemphasized_crop,spectral_centroid_std_hz,10000,0.58326716,0.58326716
ASVspoof2021_LA,preemphasized_crop,spectral_bandwidth_hz,10000,0.35800208,0.64199792
ASVspoof2021_LA,preemphasized_crop,spectral_rolloff85_hz,10000,0.35675172000000005,0.6432482799999999
ASVspoof2021_LA,preemphasized_crop,spectral_flatness,10000,0.31901692000000004,0.68098308
ASVspoof2021_LA,preemphasized_crop,spectral_slope_db_per_khz,10000,0.36235059999999997,0.6376494
ASVspoof2021_LA,preemphasized_crop,low_high_energy_ratio_db,10000,0.64529204,0.64529204
ASVspoof2021_LA,preemphasized_crop,spectral_flux,10000,0.72835372,0.72835372
ASVspoof2021_LA,preemphasized_crop,f0_median_hz,8006,0.44481445341763803,0.555185546582362
ASVspoof2021_LA,preemphasized_crop,f0_iqr_hz,8006,0.48679167540679036,0.5132083245932096
ASVspoof2021_LA,preemphasized_crop,voiced_fraction,10000,0.64389184,0.64389184
ASVspoof2021_LA,preemphasized_crop,hnr_db,8006,0.48530067273980404,0.514699327260196
ASVspoof2021_LA,preemphasized_crop,cpp_proxy_db,8006,0.5076368703365197,0.5076368703365197
ASVspoof2021_LA,preemphasized_crop,jitter_proxy,8006,0.4949983393765045,0.5050016606234955
ASVspoof2021_LA,preemphasized_crop,shimmer_proxy_db,8006,0.5899836934264282,0.5899836934264282
ASVspoof2021_LA,preemphasized_crop,f0_delta_hz,8006,0.4435166074835436,0.5564833925164564
ASVspoof2021_LA,preemphasized_crop,group_delay_var,10000,0.24486823999999996,0.75513176
ASVspoof2021_LA,preemphasized_crop,inst_freq_dispersion,10000,0.49826628,0.50173372
ASVspoof2021_LA,preemphasized_crop,modulation_centroid_hz,10000,0.68853944,0.68853944
ASVspoof2021_LA,preemphasized_crop,modulation_entropy,10000,0.62769988,0.62769988
ASVspoof2021_DF,deterministic_crop,crest_factor_db,10000,0.346433,0.653567
ASVspoof2021_DF,deterministic_crop,peak_dbfs,10000,0.4628402599999999,0.5371597400000001
ASVspoof2021_DF,deterministic_crop,rms_dbfs,10000,0.6516339999999999,0.6516339999999999
ASVspoof2021_DF,deterministic_crop,integrated_lufs,10000,0.49096052,0.50903948
ASVspoof2021_DF,deterministic_crop,silence_fraction,10000,0.35807092,0.6419290799999999
ASVspoof2021_DF,deterministic_crop,clipping_fraction,10000,0.6094085599999999,0.6094085599999999
ASVspoof2021_DF,deterministic_crop,frame_rms_cv,10000,0.25364308,0.74635692
ASVspoof2021_DF,deterministic_crop,frame_rms_range_db,10000,0.47751995999999997,0.52248004
ASVspoof2021_DF,deterministic_crop,spectral_centroid_hz,10000,0.6346054,0.6346054
ASVspoof2021_DF,deterministic_crop,spectral_centroid_std_hz,10000,0.60474012,0.60474012
ASVspoof2021_DF,deterministic_crop,spectral_bandwidth_hz,10000,0.4720597999999999,0.5279402000000001
ASVspoof2021_DF,deterministic_crop,spectral_rolloff85_hz,10000,0.63946642,0.63946642
ASVspoof2021_DF,deterministic_crop,spectral_flatness,10000,0.3515015,0.6484985
ASVspoof2021_DF,deterministic_crop,spectral_slope_db_per_khz,10000,0.34930984,0.65069016
ASVspoof2021_DF,deterministic_crop,low_high_energy_ratio_db,10000,0.60619372,0.60619372
ASVspoof2021_DF,deterministic_crop,spectral_flux,10000,0.5804486799999999,0.5804486799999999
ASVspoof2021_DF,deterministic_crop,f0_median_hz,9966,0.6307759375611152,0.6307759375611152
ASVspoof2021_DF,deterministic_crop,f0_iqr_hz,9966,0.44495121821165284,0.5550487817883472
ASVspoof2021_DF,deterministic_crop,voiced_fraction,10000,0.51292064,0.51292064
ASVspoof2021_DF,deterministic_crop,hnr_db,9966,0.4442825759374645,0.5557174240625355
ASVspoof2021_DF,deterministic_crop,cpp_proxy_db,9966,0.6315349940443414,0.6315349940443414
ASVspoof2021_DF,deterministic_crop,jitter_proxy,9966,0.35875021063087453,0.6412497893691255
ASVspoof2021_DF,deterministic_crop,shimmer_proxy_db,9966,0.5420997151529543,0.5420997151529543
ASVspoof2021_DF,deterministic_crop,f0_delta_hz,9966,0.49422666008542515,0.5057733399145748
ASVspoof2021_DF,deterministic_crop,group_delay_var,10000,0.27826756,0.72173244
ASVspoof2021_DF,deterministic_crop,inst_freq_dispersion,10000,0.50569678,0.50569678
ASVspoof2021_DF,deterministic_crop,modulation_centroid_hz,10000,0.6635774000000001,0.6635774000000001
ASVspoof2021_DF,deterministic_crop,modulation_entropy,10000,0.66517192,0.66517192
ASVspoof2021_DF,full_waveform,crest_factor_db,10000,0.3690318,0.6309682
ASVspoof2021_DF,full_waveform,peak_dbfs,10000,0.46419999999999995,0.5358
ASVspoof2021_DF,full_waveform,rms_dbfs,10000,0.63096612,0.63096612
ASVspoof2021_DF,full_waveform,integrated_lufs,10000,0.48978272,0.51021728
ASVspoof2021_DF,full_waveform,silence_fraction,10000,0.3573159,0.6426841
ASVspoof2021_DF,full_waveform,clipping_fraction,10000,0.59040554,0.59040554
ASVspoof2021_DF,full_waveform,frame_rms_cv,10000,0.24809184,0.7519081599999999
ASVspoof2021_DF,full_waveform,frame_rms_range_db,10000,0.4790811199999999,0.5209188800000001
ASVspoof2021_DF,full_waveform,spectral_centroid_hz,10000,0.6254892000000001,0.6254892000000001
ASVspoof2021_DF,full_waveform,spectral_centroid_std_hz,10000,0.60019416,0.60019416
ASVspoof2021_DF,full_waveform,spectral_bandwidth_hz,10000,0.47581648,0.52418352
ASVspoof2021_DF,full_waveform,spectral_rolloff85_hz,10000,0.63028744,0.63028744
ASVspoof2021_DF,full_waveform,spectral_flatness,10000,0.35946512,0.6405348799999999
ASVspoof2021_DF,full_waveform,spectral_slope_db_per_khz,10000,0.3609054,0.6390946
ASVspoof2021_DF,full_waveform,low_high_energy_ratio_db,10000,0.59853086,0.59853086
ASVspoof2021_DF,full_waveform,spectral_flux,10000,0.5753033,0.5753033
ASVspoof2021_DF,full_waveform,f0_median_hz,9962,0.6047332673928184,0.6047332673928184
ASVspoof2021_DF,full_waveform,f0_iqr_hz,9962,0.4363206079425269,0.5636793920574731
ASVspoof2021_DF,full_waveform,voiced_fraction,10000,0.53466214,0.53466214
ASVspoof2021_DF,full_waveform,hnr_db,9962,0.44972902317752667,0.5502709768224734
ASVspoof2021_DF,full_waveform,cpp_proxy_db,9962,0.6162238253237373,0.6162238253237373
ASVspoof2021_DF,full_waveform,jitter_proxy,9962,0.33953222540370426,0.6604677745962957
ASVspoof2021_DF,full_waveform,shimmer_proxy_db,9962,0.5506364307640716,0.5506364307640716
ASVspoof2021_DF,full_waveform,f0_delta_hz,9962,0.47492748961719033,0.5250725103828097
ASVspoof2021_DF,full_waveform,group_delay_var,10000,0.28593367999999997,0.71406632
ASVspoof2021_DF,full_waveform,inst_freq_dispersion,10000,0.50526352,0.50526352
ASVspoof2021_DF,full_waveform,modulation_centroid_hz,10000,0.7321522,0.7321522
ASVspoof2021_DF,full_waveform,modulation_entropy,10000,0.6285939600000001,0.6285939600000001
ASVspoof2021_DF,preemphasized_crop,crest_factor_db,10000,0.34957044000000004,0.65042956
ASVspoof2021_DF,preemphasized_crop,peak_dbfs,10000,0.40280386,0.59719614
ASVspoof2021_DF,preemphasized_crop,rms_dbfs,10000,0.5688768,0.5688768
ASVspoof2021_DF,preemphasized_crop,integrated_lufs,10000,0.40747324,0.5925267599999999
ASVspoof2021_DF,preemphasized_crop,silence_fraction,10000,0.26711738000000007,0.7328826199999999
ASVspoof2021_DF,preemphasized_crop,clipping_fraction,10000,0.4924932,0.5075068
ASVspoof2021_DF,preemphasized_crop,frame_rms_cv,10000,0.24733551999999998,0.75266448
ASVspoof2021_DF,preemphasized_crop,frame_rms_range_db,10000,0.43394464000000005,0.56605536
ASVspoof2021_DF,preemphasized_crop,spectral_centroid_hz,10000,0.32165744,0.6783425599999999
ASVspoof2021_DF,preemphasized_crop,spectral_centroid_std_hz,10000,0.62713748,0.62713748
ASVspoof2021_DF,preemphasized_crop,spectral_bandwidth_hz,10000,0.22533032000000003,0.7746696799999999
ASVspoof2021_DF,preemphasized_crop,spectral_rolloff85_hz,10000,0.2823288,0.7176712000000001
ASVspoof2021_DF,preemphasized_crop,spectral_flatness,10000,0.28862403999999997,0.71137596
ASVspoof2021_DF,preemphasized_crop,spectral_slope_db_per_khz,10000,0.34828576,0.65171424
ASVspoof2021_DF,preemphasized_crop,low_high_energy_ratio_db,10000,0.6720006199999999,0.6720006199999999
ASVspoof2021_DF,preemphasized_crop,spectral_flux,10000,0.71297052,0.71297052
ASVspoof2021_DF,preemphasized_crop,f0_median_hz,7728,0.478647171835792,0.521352828164208
ASVspoof2021_DF,preemphasized_crop,f0_iqr_hz,7728,0.5196918839133118,0.5196918839133118
ASVspoof2021_DF,preemphasized_crop,voiced_fraction,10000,0.6246934,0.6246934
ASVspoof2021_DF,preemphasized_crop,hnr_db,7728,0.4598969187452717,0.5401030812547283
ASVspoof2021_DF,preemphasized_crop,cpp_proxy_db,7728,0.48971674779419044,0.5102832522058096
ASVspoof2021_DF,preemphasized_crop,jitter_proxy,7728,0.5333012819051609,0.5333012819051609
ASVspoof2021_DF,preemphasized_crop,shimmer_proxy_db,7728,0.5922273253018382,0.5922273253018382
ASVspoof2021_DF,preemphasized_crop,f0_delta_hz,7728,0.5145553196208107,0.5145553196208107
ASVspoof2021_DF,preemphasized_crop,group_delay_var,10000,0.27803272,0.72196728
ASVspoof2021_DF,preemphasized_crop,inst_freq_dispersion,10000,0.51034788,0.51034788
ASVspoof2021_DF,preemphasized_crop,modulation_centroid_hz,10000,0.6478520000000001,0.6478520000000001
ASVspoof2021_DF,preemphasized_crop,modulation_entropy,10000,0.63709484,0.63709484
