dataset,sample_id,source_id,label,dataset_revision,selection_key_sha256,selection_rank,manifest_version,selection_seed,selection_method,source_input_csv_sha256
ASVspoof2019_LA,LA_E_3098275,LA_E_3098275,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,01bd93d7ea883b5f2b0e283985bbd3e40ea8556129ec28d6f3ce37a798e18639,49,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_7214407,LA_E_7214407,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,01ca02334e08468cfd7e7b90908fa10897931db22bdf869488e3e4e97f015791,50,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_6699737,LA_E_6699737,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,01cd68f67d17c625830c7a5edeaeebfdae9d03c27150e56c187269f0b6c37d5c,51,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_9784678,LA_E_9784678,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,01d295e8581d203798d468cb82a8bdd27c2e165c1176980157ee7153c79930ef,52,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_8326117,LA_E_8326117,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,01d580e6d8608c13f4689a6a3910a70198387c7fcc3705f34ea00b08a00f0f26,53,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_9124182,LA_E_9124182,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,01e6bcd5a251460e86cba592b126a716d458d5fd72dac09761b984e00bf3eacb,54,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_1802212,LA_E_1802212,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,01f612cd44cedfc3a145c99a68354ba5bf170d81e080fb6ed879e348248be10d,55,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_1172376,LA_E_1172376,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,01fd019c53b46dca9b20646a2aae8c5a32d76f335ce7776b07f8c608bc2b6a4d,56,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_9987562,LA_E_9987562,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,01fef5e3346d065ddf402a687ea5c6a403ce115aef8a72763984cf862a682115,57,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_4461152,LA_E_4461152,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,020b1adf6669cf3d567195d39219144bba025e6dc80cb26a719f99340feb49ec,58,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_6136505,LA_E_6136505,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,0218149c703738a14e83690499983ef96a102dc05ce8173dc2210b32966331c8,59,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_9005251,LA_E_9005251,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,024222549e10eb6886102a16d74d7cfb6c8d0d8ea8d8d57619bfcab5cb1ed086,60,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_8482194,LA_E_8482194,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,02491a51f20a80007d7aa039bc33ec3f5ac43331c841144a304d7e30477abd3c,61,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_3660514,LA_E_3660514,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,025220955f435b8c69bba98064dfab8641cc0e98ca9b6504be2625595a188797,62,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_4369288,LA_E_4369288,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,025a4a4d2cdedcc6909199a528c663f55e42ba58f52f028b83db17dc3736c584,63,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_8935079,LA_E_8935079,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,026c3fe56bab839685c69c557444897ae765c47e7c0576b79a638be8c086442f,64,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_9920367,LA_E_9920367,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,0274db89e420caf8c53f79acadbed08c896540b9bd6426fa20d12652871ddfca,65,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_8918745,LA_E_8918745,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,027bfa078d40ed291a097a8b0bb49c5088ff561f203c8f4ce21a10dca240dead,66,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_2959083,LA_E_2959083,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,027f499bd7dd9e81a15543e612b15c55aed861241aa604678a983992b1155c44,67,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_1583855,LA_E_1583855,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,02834c3f842154a2471ca0db5db7693c91edb7164ad148e484592adf70d7cef5,68,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_3957992,LA_E_3957992,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,028371dddfb6e3811d733365fb5d23f54cd97140dead1b7f45213c3d85ca7891,69,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_1164883,LA_E_1164883,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,02844b596ea2c85b10f2447970fdd58477736416f1bad920276fe62f2cb620fb,70,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_2391204,LA_E_2391204,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,028bb807bc62568cde56f3b04ced4bb462d308ab879538636089fca86aa5000e,71,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_6930614,LA_E_6930614,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,028ca32df37a71ccdd452e23ef4ecbbdcca9b25bd1c8148119c582bb4eb237d4,72,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
