model,item_id,seed,family,template,k,expected_count,expected_words,target_unit,n_words,duration_s,count_a,rms,spectral_flatness,trailing_silence_s,loop_ac_peak,n_speech_tokens,hit_cap,count_b,expected_duration_s,duration_ratio,agree,count_final,outcome,correct,transcript
llasa1b,ct_very_t1_k096,0,control_word,t1,96,96,106,very,82,49.26,22,nan,nan,nan,nan,2463,False,,nan,nan,True,22,undercount,0,CE SICKLY ABLE DEEPLY CLEARLY CRUDELY FARLY HARDLY BOLLY MOSTLY NEARLY PARTLY SIMPLY BIDLY BOLDLY BADLY BOLDLY BADLY BOLDLY BADLY BOLDLY BADLY BOLDLY BADLY BOLDLY BRISKLY CALMLY COLDLY COOLLY CRUDELY DARKLY BOLDLY BADLY BOLDLY GRADLY DENSELY DIMLY DRYLY DULLY EAGERLY EARSHLY GENTLY GLADLY GRAVELY GRADLY FRESHLY GENTLY GLADLY GRAVELY GRIMLY HARSHLY HEAVILY FIRMLY FRATLY FRADLY RATLY GLADLY CRATLY FRATLY BALDLY GRATLY FRARLY BRADLY GRATLY BALDLY BRADLY BRADLY CRATLY FRALLY CRATLY FRARLY BADLY LADLY BALDLY BADLY LILY LADLY BALDLY BRASLY CALMLY COLDLY COLD
llasa1b,ct_very_t1_k128,0,control_word,t1,128,128,138,very,74,36.44,56,nan,nan,nan,nan,1822,False,,nan,nan,True,56,undercount,0,THE DOG WAS QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY DEEPLY CLEARLY PLAINLY SURELY BARELY HARDLY MOSTLY NEARLY PARTLY SIMPLY WIDELY WHOLLY BADLY BOLDLY BRISKLY CALMLY COLDLY COOLLY CRUDELY DARKLY DEARLY DENSELY DIMLY DRYLY DULLY EAGERLY EARLY EASILY EVENLY EXACTLY FAINTLY FALSELY FAMOUSLY FIERCELY FINELY FIRMLY FRANKLY FREELY FRESHLY GENTLY GLADLY GRAVELY GRIMLY HARSHLY HEAVILY HIGHLY HOTLY GRAVELY GRIMLY HARSHLY HEAVILY HIGHLY HIGHLY GRAVELY GRIMLY HARSHLY HEAVILY HIGHLY HIGHLY HOTLY MANLY MEEKLY NANDA
llasa1b,wr_blue_t4_k048,0,word_rep,t4,48,48,55,blue,0,163.84,0,nan,nan,nan,nan,8192,True,,nan,nan,True,0,degenerate,0,
llasa1b,wr_blue_t4_k064,0,word_rep,t4,64,64,71,blue,6,34.7,3,nan,nan,nan,nan,1735,False,,nan,nan,True,3,undercount,0,THE LIGHT WAS BLUE BLUE BLUE
llasa1b,wr_blue_t4_k096,0,word_rep,t4,96,96,103,blue,37,21.28,22,nan,nan,nan,nan,1064,False,,nan,nan,True,22,undercount,0,THE LIGHT WAS BLUE BLUE BLUE BLUE BLUE BLUE BLUE BLUE BLUE BLUE BLUE BLUE BLUE BLUE BLUE BLUE BLUE BLUE BLUE BLUE BLUE BLUE BEFORE THE STORM ARRIVED BEFORE THE STORM ARRIVED BEFORE THE STORM ARRIVED
llasa1b,wr_blue_t4_k128,0,word_rep,t4,128,128,135,blue,6,45.08,2,nan,nan,nan,nan,2254,False,,nan,nan,True,2,undercount,0,THE LIGHT WAS BLUE BLUE B
llasa1b,wr_far_t3_k048,0,word_rep,t3,48,48,56,far,5,163.84,3,nan,nan,nan,nan,8192,True,,nan,nan,True,3,loop,0,HE WALKED FAR FAR FAR
llasa1b,wr_far_t3_k064,0,word_rep,t3,64,64,72,far,66,130.44,64,nan,nan,nan,nan,6522,False,,nan,nan,True,64,miscount,0,HE WALKED FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR
llasa1b,wr_far_t3_k096,0,word_rep,t3,96,96,104,far,70,132.4,0,nan,nan,nan,nan,6620,False,,nan,nan,True,0,undercount,0,HE WOLKED FIRE FIRE FIR FIRE FIRE FIRE FIRE FIE FIE FIR FIRE FIRE FIRE FIRE FIRE FIRE FIRE FIE FIR FIRE FIRE FIE FIRE FIRE FIRE FIRE FIRE FIRE FIRE FIRE FIRE FIE FIE FIRE FIRE FIRE FIRE FIRE FIRE FIRE FIRE FIRE FIRE FIR FIRE FIRE FIRE FIRE FIRVE FIRE FIVE FIVE FIRE FIE FIRE FIRE FIVE FIVE FIVE FIVE FIVE FIVE FIE FIVE FIREFIRE FRE FIRE FIRE
llasa1b,wr_far_t3_k128,0,word_rep,t3,128,128,136,far,52,163.84,37,nan,nan,nan,nan,8192,True,,nan,nan,True,37,loop,0,HE WALKED FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR FAR INTO THE FOREST BEFORE TURNING BACK MAYAN FAR FAR FAR FARINTO THE FOREST BEFORE TURNING BACK
llasa1b,wr_very_t1_k048,0,word_rep,t1,48,48,58,very,25,38.7,22,nan,nan,nan,nan,1935,False,,nan,nan,True,22,undercount,0,THE DOG WAS VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY
llasa1b,wr_very_t1_k064,0,word_rep,t1,64,64,74,very,10,132.4,3,nan,nan,nan,nan,6620,False,,nan,nan,True,3,undercount,0,THE TOLG WAS VERY VERY VERYVERY VER EN VERY BERYA
llasa1b,wr_very_t1_k096,0,word_rep,t1,96,96,106,very,0,133.22,0,nan,nan,nan,nan,6661,False,,nan,nan,True,0,degenerate,0,
llasa1b,wr_very_t1_k128,0,word_rep,t1,128,128,138,very,0,163.84,0,nan,nan,nan,nan,8192,True,,nan,nan,True,0,degenerate,0,
llasa1b,ct_blue_t4_k048,1,control_word,t4,48,48,55,blue,35,163.84,23,nan,nan,nan,nan,8192,True,,nan,nan,True,23,loop,0,THE LIGHT WAS QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY DEEPLY CLEARLY PLAINLY SURELY BARELY HARDLY SIMPLY WIDELY WHOLLY BADLY BOLDLY BRISKLY CALMLY COLDLY COOLLY BEFORE THERE SOMEWHAT EXTREMELY NOTABLY BEFORE THE STORM ARRIVE
llasa1b,ct_blue_t4_k048,2,control_word,t4,48,48,55,blue,52,38.18,44,nan,nan,nan,nan,1909,False,,nan,nan,True,44,undercount,0,THE LIGHT WAS QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY DEEPLY CLEARLY PLAINLY SURELY BARELY HARDLY MOSTLY NEARLY PARTLY SIMPLY WIDELY WHOLLY BADLY BOLDLY BRISKLY CALMLY COLDLY COOLLY CRUDELY DARKLY DEARLY DENSELY DIMLY DRYLY DULLY EAGERLY EARLY EASILY EVENLY EXACTLY FAINTLY FALSELY FAMOUSLY FIERCELY FINELY FIRMALLY FRANKLY BEFORE THE STORM ARRIVED
llasa1b,ct_blue_t4_k064,1,control_word,t4,64,64,71,blue,59,38.04,54,nan,nan,nan,nan,1902,False,,nan,nan,True,54,undercount,0,THE LIGHT WAS QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY DEEPLY CLEARLY PLAINLY SURELY BARELY HARDLY MOSTLY NEARLY PARTLY SIMPLY WIDELY WHOLLY BADLY BOLDLY BRISKLY CALMLY COLDLY COOLLY CRUDELY DARKLY DEARLY DENSELY DIMLY DRYLY DULLY EAGERLY EARLY EASILY EVENLY EXACTLY FAINTLY FALSELY FAMOUSLY FILLY FRESHLY GENTLY GLADLY GRAVELY GRIMLY HARSHLY HEAVILY HIGHLY HIGHLY HUGELY HUMBLY KEENLY KINDLY LARGELY
llasa1b,ct_blue_t4_k064,2,control_word,t4,64,64,71,blue,62,39.2,57,nan,nan,nan,nan,1960,False,,nan,nan,True,57,undercount,0,THE LIGHT WAS QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY DEEPLY CLEARLY PLAINLY SURELY BARELY HARDLY MOSTLY NEARLY PARTLY SIMPLY WIDELY WHOLLY BADLY BOLDLY BRISKLY CALMLY COLDLY COOLLY CRUDELY DARKLY DEARLY DENSELY DIMLY DRYLY DULLY EAGERLY EARLY EASILY EVENLY EXACTLY FAINTLY FALSELY FAMOUSLY FIERCELY FINELY FIRMLY FLATLY FONDLY FORMALLY FRANKLY FREELY GREAMLY HARSHLY HEAVILY HIGHLY HOTLY HUGELY HUMBLY KEENLY KINDLY LITER
llasa1b,ct_blue_t4_k096,1,control_word,t4,96,96,103,blue,67,36.88,53,nan,nan,nan,nan,1844,False,,nan,nan,True,53,undercount,0,THE LIGHT WAS QUITE REALLY TRULY FAIRLY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY DEEPLY CLEARLY PLAINLY SURELY BARELY HARDLY MOSTLY NEARLY PARTLY SIMPLY WIDELY WHOLLY BADLY BOLDLY BRISKLY CALMLY COLDLY COOLLY CRUDELY DARKLY DEARLY DENSELY DIMLY DRYLY DULLY EAGERLY EARLY EASILY EVENLY EXACTLY FAINTLY FALSELY FAMOUSLY FAIRLY FAILY POLLY HOLLY HOLLY USUALLY HUMBLY KINDLY FLATLY FONDLY FORMALLY FRANKLY FREELY FRESHLY GENTLY GLADLY GRAVELY GRIMLY HARSHLY HEAVILY BOLS FREE
llasa1b,ct_blue_t4_k096,2,control_word,t4,96,96,103,blue,64,38.04,51,nan,nan,nan,nan,1902,False,,nan,nan,True,51,undercount,0,THE LIGHT WAS QUITE REALLY TRULY FAIRLY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY DEEPLY CLEARLY PLAINLY SURELY BARELY HARDLY MOSTLY NEARLY PARTLY SIMPLY WIDELY WHOLLY BADLY BOLDLY BRISKLY CALMLY COLDLY COOLLY CRUDELY DARKLY DEARLY DENSELY DIMLY DRYLY DULLY EAGERLY EARLY FARLEY FLATLY FOND FONDLY FIRMLY FLATLY FONDLY FARLY FATLY FONDLY FIRMLY FRANKLY FREELY FRESHLY GENTLY GLADLY GRAVELY GRIMLY HARSHLY HEAVILY HIGHLY HOTLY HUGELY HUMBLY COOL
llasa1b,ct_blue_t4_k128,1,control_word,t4,128,128,135,blue,98,38.84,60,nan,nan,nan,nan,1942,False,,nan,nan,True,60,undercount,0,THE LIGHT WAS QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY DEEPLY CLEARLY PLAINLY SURELY BARELY HARDLY MOSTLY NEARLY PARTLY SIMPLY WIDELY WHOLLY BADLY BOLDLY BRISKLY CALMLY COLDLY COOLLY COOLLY DARKLY DEARLY DENSELY DIMLY DRYLY DULLY EAGERLY EARLY EASILY EVENLY EXACTLY FAINTLY FALSELY FAMOUSLY FIERCELY FINELY FIRMLY FLATLY FONDLY FIRMLY FRAMELY FREELY FRESHLY GENTLY GLADLY GRAVELY GRIMLY HARSHLY HEAVILY HIGHLY HODLY HUGELY HUMBLY KEENLY KINDLY INDLY LARGELY  MEELY MEEKLY MEALY MEALY RAILY FRESHLY GENTLY GLADLY GRAVELY GRIMLY HARSHLY HEAVILY HILLY HOLLY PALY GRILLY FAIRLY FAIRLY HOLLY HOLLY HOLLY HOLLY FURLY FAIRLY RATHER SOMEWHAT EXTREMELY MINK NALLO WAS QUIELY
llasa1b,ct_blue_t4_k128,2,control_word,t4,128,128,135,blue,117,48.34,59,nan,nan,nan,nan,2417,False,,nan,nan,True,59,undercount,0,THE LIGHT WAS QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY DEEPLY CLEARLY PLAINLY SHIRLY BARELY HARDLY MOSTLY NEARLY PARTLY SIMPLY WIDELY WHOLLY BADLY BOLDLY BRISKLY CALMLY COLDLY COOLLY CRUDELY DARKLY DEARLY DENSELY DIMLY DRYLY DULLY EAGERLY EASILY EVENLY EXACTLY FAINTLY FALSELY FAMILY FAIRLY FONDLY FONDLY FIRMLY FRANKLY FREELY FRESHLY GENTLY GLADLY GRAVELY GRIMLY HARSHLY HEAVILY HIGHLY HITLY HOTLY HOTLY HUGELY HUMBLY KEENLY LY KINDLY LARGELY LILY LITELY LITELY MAINLY MEEKLY MERELY MILDLY TOO FREELY FRESHLY GENTLY GLADLY BRAVELY GRIDLY ARCHLY HEAVELY PERLY PERDLY DULY PERDLY PERDLY PERDLY PERDLY DULLY COLDLY PERDLY PERDLY PERDLY PERDY PERDLY PERDLY PERDLY PERDLY DARK DELIGHT WAS QUITE REALLY PERDLY PERDLY PERDLY PERDY PERDLY PERDLY BERDLY DULLY PERDLY PERDLY DODLY PERDLY BREDLY
llasa1b,ct_far_t3_k048,1,control_word,t3,48,48,56,far,55,42.92,43,nan,nan,nan,nan,2146,False,,nan,nan,True,43,undercount,0,HE WALKED QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY DEEPLY CLEARLY PLAINLY SURELY BARELY HARDLY MOSTLY NEARLY PARTLY SIMPLY WIDELY WHOLLY BADLY BOLDLY BRISKLY CALMLY COLDLY COOLLY CRUDELY DARKLY DEARLY DENSELY DIMLY ILY DRYLY DULLY EAGERLY EARLY EASILY EVENLY EXACTLY FAINTLY FALSELY FAMOUS FLATLY FONDLY FLATLY FONDLY FRANKLY INTO THE FOREST BEFORE TURNING BACK
llasa1b,ct_far_t3_k048,2,control_word,t3,48,48,56,far,53,37.62,44,nan,nan,nan,nan,1881,False,,nan,nan,True,44,undercount,0,HE WALKED QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY DEEPLY CLEARLY PLAINLY SURELY BARELY HARDLY MOSTLY NEARLY PARTLY SIMPLY WIDELY WHOLLY BADLY BOLDLY BRISKLY CALMLY COLDLY COOLLY CRUDELY DARKLY DEARLY DENSELY DIMLY DRYLY DULLY EAGERLY EARLY EASILY EVENLY EXACTLY FAINTLY FALSELY FAMOUSLY FIERCELY FINALLY FIRMLY FRANKLY INTO THE FOREST BEFORE TURNING BACK
llasa1b,ct_far_t3_k064,1,control_word,t3,64,64,72,far,63,36.04,56,nan,nan,nan,nan,1802,False,,nan,nan,True,56,undercount,0,HE WALKED QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY DEEPLY CLEARLY PLAINLY SURELY BARELY HARDLY MOSTLY NEARLY PARTLY SIMPLY WIDELY WHOLLY BADLY BOLDLY BRISKLY CALMLY COLDLY COOLLY CRUDELY DARKLY DEARLY DENSELY DIMLY DRYLY DULLY EAGERLY ARLY EASILY EVENLY EXACTLY FAINTLY FALSELY FAMOUS VERBALLY FRANKLY FONDLY FORMALLY FRANKLY FREELY FRESHLY GENTLY GLADLY GRAVELY GRIMLY HARSHLY HEAVILY HIGHLY HOTLY HUGELY HUMBLY KEENLY KINDLY LEGELEBRI
llasa1b,ct_far_t3_k064,2,control_word,t3,64,64,72,far,60,35.92,57,nan,nan,nan,nan,1796,False,,nan,nan,True,57,undercount,0,HE WALKED QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY DEEPLY CLEARLY PLAINLY SURELY BARELY HARDLY MOSTLY NEARLY PARTLY SIMPLY WIDELY WHOLLY BADLY BOLDLY BRISKLY CALMLY COLDLY COOLLY CRUDELY DARKLY DEARLY DENSELY DIMLY DRYLY DULLY EAGERLY EARLY EASILY EVENLY EXACTLY FAINTLY FALSELY FAMOUSLY FINELY FIRMLY FARTLY FREELY FRESHLY GENTLY GLADLY GRAVELY GRIMLY HARSHLY HEAVILY HIGHLY HOTLY HUGELY HUMBLY KEENLY KINDLY
llasa1b,ct_far_t3_k096,1,control_word,t3,96,96,104,far,65,34.96,52,nan,nan,nan,nan,1748,False,,nan,nan,True,52,undercount,0,HE WALKED QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY DEEPLY CLEARLY PLAINLY SURELY BARELY HARDLY MOSTLY NEARLY PARTLY SIMPLY WIDELY WHOLLY BADLY BOLDLY BRISTLY CALMLY COLDLY COOLLY CRUDELY DARKLY DEARLY DENSY DIMLY DRYLY DULLY EAGERLY EARLY EASILY EVENLY EXACTLY FAINTLY FALSELY FAINLY FALTLY FONDLY FRANKLY FREELY FRESHLY GENTLY GLADLY GRAVELY GRIMLY HARSHLY HEAVILY HIGHLY HOTLY HUGELY HUMBLY CALL WALL FOBLY FOBY FREELY FRICKLY FRIENDY
llasa1b,ct_far_t3_k096,2,control_word,t3,96,96,104,far,75,36.0,61,nan,nan,nan,nan,1800,False,,nan,nan,True,61,undercount,0,HE WALKED QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY DEEPLY CLEARLY PLAINLY SURELY BARELY HARDLY MOSTLY NEARLY PARTLY SIMPLY WIDELY WHOLLY BADLY BOLDLY BRISKLY CALMLY COLDLY COOLLY CRUDELY DARKLY DEARLY DUNLEY DRYLY DULLY EAGERLY EARLY EASILY EVENLY EXACTLY FAINTLY FALSELY FAMOUSLY FIERCELY FINELY FIRMLY FRANKLY FREELY FRESHLY GENTLY GLADLY GRAVELY GRIMLY HARSHLY HEAVILY HIGHLY LY HOTLY HUGELY HUMBLY KEENLY KINDLY LARGELY LATELY LIGHTLY LIVELY LIVELY LIVELY FREELY POMLY FRANKLY FREELY FRESHLY GENTLY GIRLY BOT
llasa1b,ct_far_t3_k128,1,control_word,t3,128,128,136,far,79,33.5,48,nan,nan,nan,nan,1675,False,,nan,nan,True,48,undercount,0,HE WALKED OR HE WALKED QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY DEEPLY CLEARLY PLAINLY SURELY BARELY HARDLY MOSTLY NEARLY PARTLY SIMPLY WIDELY WHOLDLY BADLY BOLDLY BRISTLY CALMLY COLDLY COLDLY CRUDELY CRUDELY BADLY BOLDLY BRISTLY CALMLY COLDLY CRUDLY DUELY CRUDELY DARKLY DEARLY DENSELY DIMLY DRYLY DULLY EAGERLY EARLY EASIY EVENLY EXACTLY FAINTLY FALSELY FAMOUSLY EVENLY KINDLY LARDLY DULY FRESLEY FAMOUSLY FREELY FRESHLY GENTLY GLADLY GRAVELY GRIMLY HARSHLY HEAVILY HIGHLY HOTLY HUGELY HUNLY HARSHLY HEAVILY HIGHLY HOTLY HUGELY HUMLYCAL
llasa1b,ct_far_t3_k128,2,control_word,t3,128,128,136,far,72,33.62,59,nan,nan,nan,nan,1681,False,,nan,nan,True,59,undercount,0,HE WALKED QUITE REALLY TRULY FAIRLY RATHER SOMEWHAT EXTREMELY NOTABLY DEEPLY CLEARLY PLAINLY SHIRLY BARELY HARDLY MOSTLY NEARLY PARTLY SIMPLY WIDELY WHOLLY BADLY BOLDLY BRISKLY CALMLY COLDLY COOLLY CRUDELY DARKLY DEARLY DENSELY DIMLY DRYLY DULLY EAGERLY EARLY EASILY EVENLY EXACTLY FAINTLY FALSELY FAMOUSLY FIERCELY FINELY FIRMLY FRANKLY FREELY FRESHLY GENTLY GLADLY GRAVELY GRIMLY HARSHLY HEAVILY HIGHLY HOTLY HUGELY HUMBLY KEENLY KINDLY LARGELY LATER MAGLIE FRANKLY FREEDLY GENTLY FRIENDLY FRANKLY FRILLY FRIENDY SA
